# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, mob_C, imm_C, diss_C, seal_C, M_C 
1.986000e+05, 1.098347e+05, 1.039610e+05, 9.265027e-04, 6.591196e-04, 3.865460e-03, 7.463867e-04, 1.126147e-03, 1.207088e-03, 5.594541e-03, 1.707940e-03, 6.868639e-05, 2.368637e-04, 2.210403e-03, 9.713281e-07, 0.000000e+00   
1.992000e+05, 1.098350e+05, 1.039611e+05, 9.200097e-04, 6.564236e-04, 3.886165e-03, 7.450232e-04, 1.122244e-03, 1.202446e-03, 5.608041e-03, 1.713339e-03, 6.669864e-05, 2.344977e-04, 2.213481e-03, 9.586572e-07, 0.000000e+00   
1.998000e+05, 1.098364e+05, 1.039617e+05, 9.127759e-04, 6.535406e-04, 3.908468e-03, 7.434677e-04, 1.120700e-03, 1.196032e-03, 5.620655e-03, 1.718640e-03, 6.448154e-05, 2.320046e-04, 2.217104e-03, 9.449415e-07, 0.000000e+00   
2.004000e+05, 1.098356e+05, 1.039610e+05, 9.041089e-04, 6.502382e-04, 3.933545e-03, 7.416208e-04, 1.119880e-03, 1.191469e-03, 5.628955e-03, 1.724021e-03, 6.183380e-05, 2.291413e-04, 2.221754e-03, 9.296237e-07, 0.000000e+00   
2.010000e+05, 1.098359e+05, 1.039610e+05, 8.943439e-04, 6.472336e-04, 3.960028e-03, 7.396595e-04, 1.119268e-03, 1.187273e-03, 5.636292e-03, 1.729351e-03, 5.884750e-05, 2.264723e-04, 2.226688e-03, 9.130181e-07, 0.000000e+00   
2.016000e+05, 1.098355e+05, 1.039607e+05, 8.833664e-04, 6.437229e-04, 3.989064e-03, 7.373810e-04, 1.118569e-03, 1.183820e-03, 5.642530e-03, 1.734728e-03, 5.549592e-05, 2.235125e-04, 2.232580e-03, 8.950765e-07, 0.000000e+00   
2.022000e+05, 1.098347e+05, 1.039601e+05, 8.711203e-04, 6.401638e-04, 4.020125e-03, 7.348932e-04, 1.117706e-03, 1.180347e-03, 5.649239e-03, 1.740252e-03, 5.175657e-05, 2.203839e-04, 2.239450e-03, 8.762370e-07, 0.000000e+00   
2.028000e+05, 1.098340e+05, 1.039594e+05, 8.577971e-04, 6.368968e-04, 4.052513e-03, 7.322863e-04, 1.116635e-03, 1.176143e-03, 5.657729e-03, 1.745926e-03, 4.768904e-05, 2.174111e-04, 2.246840e-03, 8.569438e-07, 0.000000e+00   
2.034000e+05, 1.098349e+05, 1.039598e+05, 8.437317e-04, 6.340088e-04, 4.085597e-03, 7.296758e-04, 1.115398e-03, 1.172441e-03, 5.665537e-03, 1.751396e-03, 4.341347e-05, 2.149166e-04, 2.254048e-03, 8.376806e-07, 0.000000e+00   
2.040000e+05, 1.098345e+05, 1.039594e+05, 8.285980e-04, 6.307249e-04, 4.120919e-03, 7.267933e-04, 1.113909e-03, 1.168694e-03, 5.674071e-03, 1.756795e-03, 3.898535e-05, 2.120825e-04, 2.262614e-03, 8.174271e-07, 0.000000e+00   
2.046000e+05, 1.098339e+05, 1.039589e+05, 8.125413e-04, 6.269211e-04, 4.158394e-03, 7.238972e-04, 1.112252e-03, 1.164600e-03, 5.683735e-03, 1.762237e-03, 3.448269e-05, 2.089630e-04, 2.272045e-03, 7.965758e-07, 0.000000e+00   
2.052000e+05, 1.098345e+05, 1.039591e+05, 7.967509e-04, 6.230278e-04, 4.195811e-03, 7.213838e-04, 1.110378e-03, 1.160886e-03, 5.692998e-03, 1.767457e-03, 3.010061e-05, 2.061584e-04, 2.281096e-03, 7.769360e-07, 0.000000e+00   
2.058000e+05, 1.098346e+05, 1.039591e+05, 7.823487e-04, 6.158056e-04, 4.235656e-03, 7.189713e-04, 1.108364e-03, 1.157432e-03, 5.702122e-03, 1.772528e-03, 2.621483e-05, 1.996307e-04, 2.294314e-03, 7.554208e-07, 0.000000e+00   
2.064000e+05, 1.098392e+05, 1.039619e+05, 7.763178e-04, 6.019392e-04, 4.272472e-03, 7.175189e-04, 1.106109e-03, 1.154911e-03, 5.709660e-03, 1.777191e-03, 2.490417e-05, 1.860720e-04, 2.310592e-03, 7.355696e-07, 0.000000e+00   
2.070000e+05, 1.098409e+05, 1.039629e+05, 7.738459e-04, 5.985978e-04, 4.291269e-03, 7.185515e-04, 1.103551e-03, 1.151998e-03, 5.716740e-03, 1.780704e-03, 2.447633e-05, 1.830253e-04, 2.310944e-03, 7.271329e-07, 0.000000e+00   
2.076000e+05, 1.098413e+05, 1.039631e+05, 7.714519e-04, 5.962900e-04, 4.308747e-03, 7.198634e-04, 1.100975e-03, 1.149400e-03, 5.723066e-03, 1.783943e-03, 2.407423e-05, 1.811123e-04, 2.309795e-03, 7.200480e-07, 0.000000e+00   
2.082000e+05, 1.098413e+05, 1.039631e+05, 7.685950e-04, 5.940618e-04, 4.326680e-03, 7.211802e-04, 1.098310e-03, 1.146666e-03, 5.729861e-03, 1.787023e-03, 2.360804e-05, 1.791832e-04, 2.308925e-03, 7.128002e-07, 0.000000e+00   
2.088000e+05, 1.098411e+05, 1.039630e+05, 7.650881e-04, 5.917930e-04, 4.345418e-03, 7.225177e-04, 1.095644e-03, 1.144554e-03, 5.735641e-03, 1.790015e-03, 2.303782e-05, 1.771225e-04, 2.308431e-03, 7.054272e-07, 0.000000e+00   
2.094000e+05, 1.098409e+05, 1.039627e+05, 7.606942e-04, 5.891563e-04, 4.365672e-03, 7.238008e-04, 1.092996e-03, 1.142611e-03, 5.741280e-03, 1.792986e-03, 2.232564e-05, 1.747914e-04, 2.308578e-03, 6.972666e-07, 0.000000e+00   
2.100000e+05, 1.098402e+05, 1.039622e+05, 7.552677e-04, 5.861910e-04, 4.387577e-03, 7.250220e-04, 1.090318e-03, 1.140293e-03, 5.747942e-03, 1.796026e-03, 2.144712e-05, 1.721864e-04, 2.309520e-03, 6.880777e-07, 0.000000e+00   
2.106000e+05, 1.098399e+05, 1.039620e+05, 7.487578e-04, 5.830111e-04, 4.411078e-03, 7.262357e-04, 1.087606e-03, 1.137935e-03, 5.755000e-03, 1.799082e-03, 2.039247e-05, 1.693855e-04, 2.311180e-03, 6.780027e-07, 0.000000e+00   
2.112000e+05, 1.098399e+05, 1.039620e+05, 7.413526e-04, 5.799059e-04, 4.435575e-03, 7.275296e-04, 1.084888e-03, 1.135827e-03, 5.761665e-03, 1.802104e-03, 1.919258e-05, 1.665903e-04, 2.313155e-03, 6.678874e-07, 0.000000e+00   
2.118000e+05, 1.098394e+05, 1.039615e+05, 7.329779e-04, 5.770225e-04, 4.460957e-03, 7.288811e-04, 1.082192e-03, 1.133737e-03, 5.768394e-03, 1.805172e-03, 1.783748e-05, 1.640536e-04, 2.315188e-03, 6.576857e-07, 0.000000e+00   
2.124000e+05, 1.098389e+05, 1.039611e+05, 7.235244e-04, 5.739726e-04, 4.487890e-03, 7.302714e-04, 1.079522e-03, 1.131847e-03, 5.774882e-03, 1.808285e-03, 1.630806e-05, 1.612476e-04, 2.318073e-03, 6.471136e-07, 0.000000e+00   
2.130000e+05, 1.098382e+05, 1.039604e+05, 7.128510e-04, 5.704163e-04, 4.517056e-03, 7.317038e-04, 1.076848e-03, 1.129792e-03, 5.781875e-03, 1.811469e-03, 1.458229e-05, 1.579988e-04, 2.322144e-03, 6.356473e-07, 0.000000e+00   
2.136000e+05, 1.098380e+05, 1.039602e+05, 7.012159e-04, 5.670194e-04, 4.547190e-03, 7.332364e-04, 1.074124e-03, 1.127810e-03, 5.788955e-03, 1.814644e-03, 1.269980e-05, 1.547963e-04, 2.326611e-03, 6.240364e-07, 0.000000e+00   
2.142000e+05, 1.098381e+05, 1.039602e+05, 6.888648e-04, 5.638667e-04, 4.577878e-03, 7.348391e-04, 1.071378e-03, 1.126213e-03, 5.795402e-03, 1.817758e-03, 1.069959e-05, 1.518864e-04, 2.330940e-03, 6.127957e-07, 0.000000e+00   
2.148000e+05, 1.098382e+05, 1.039603e+05, 6.754065e-04, 5.606220e-04, 4.610071e-03, 7.365172e-04, 1.068691e-03, 1.124610e-03, 5.801926e-03, 1.820791e-03, 8.538856e-06, 1.490396e-04, 2.335804e-03, 6.012877e-07, 0.000000e+00   
2.154000e+05, 1.098380e+05, 1.039602e+05, 6.613296e-04, 5.569266e-04, 4.643798e-03, 7.382209e-04, 1.066056e-03, 1.123240e-03, 5.808033e-03, 1.823774e-03, 6.360478e-06, 1.457669e-04, 2.341782e-03, 5.896589e-07, 0.000000e+00   
2.160000e+05, 1.098378e+05, 1.039599e+05, 6.468647e-04, 5.531975e-04, 4.678218e-03, 7.400883e-04, 1.063449e-03, 1.121622e-03, 5.814603e-03, 1.826728e-03, 4.162982e-06, 1.424247e-04, 2.348167e-03, 5.775113e-07, 0.000000e+00   
2.166000e+05, 1.098379e+05, 1.039599e+05, 6.328011e-04, 5.491215e-04, 4.712618e-03, 7.421833e-04, 1.060832e-03, 1.120032e-03, 5.821183e-03, 1.829622e-03, 2.094255e-06, 1.387950e-04, 2.354689e-03, 5.646085e-07, 0.000000e+00   
2.172000e+05, 1.098374e+05, 1.039594e+05, 6.204533e-04, 5.416183e-04, 4.749260e-03, 7.444601e-04, 1.058257e-03, 1.118636e-03, 5.827437e-03, 1.832510e-03, 4.089207e-07, 1.316651e-04, 2.365041e-03, 5.521460e-07, 0.000000e+00   
2.178000e+05, 1.098385e+05, 1.039601e+05, 6.155875e-04, 5.286587e-04, 4.782550e-03, 7.471940e-04, 1.055622e-03, 1.117241e-03, 5.833749e-03, 1.835249e-03, 7.185183e-08, 1.188656e-04, 2.378611e-03, 5.407846e-07, 0.000000e+00   
2.184000e+05, 1.098419e+05, 1.039626e+05, 6.131763e-04, 5.239583e-04, 4.800818e-03, 7.501747e-04, 1.052807e-03, 1.115670e-03, 5.840220e-03, 1.837547e-03, 1.880029e-08, 1.142109e-04, 2.379413e-03, 5.372115e-07, 0.000000e+00   
2.190000e+05, 1.098428e+05, 1.039631e+05, 6.111741e-04, 5.211125e-04, 4.815845e-03, 7.531639e-04, 1.050037e-03, 1.114424e-03, 5.845752e-03, 1.839569e-03, 5.855180e-09, 1.114297e-04, 2.377510e-03, 5.367926e-07, 0.000000e+00   
2.196000e+05, 1.098427e+05, 1.039630e+05, 6.088820e-04, 5.189668e-04, 4.830116e-03, 7.561520e-04, 1.047345e-03, 1.112993e-03, 5.851445e-03, 1.841485e-03, 2.004329e-09, 1.093623e-04, 2.374700e-03, 5.361488e-07, 0.000000e+00   
2.202000e+05, 1.098422e+05, 1.039626e+05, 6.058510e-04, 5.164814e-04, 4.845744e-03, 7.591490e-04, 1.044678e-03, 1.111348e-03, 5.857564e-03, 1.843394e-03, 8.405717e-10, 1.069702e-04, 2.372592e-03, 5.336777e-07, 0.000000e+00   
2.208000e+05, 1.098418e+05, 1.039622e+05, 6.019386e-04, 5.135631e-04, 4.863062e-03, 7.621325e-04, 1.042354e-03, 1.109135e-03, 5.864260e-03, 1.845348e-03, 3.898284e-10, 1.041495e-04, 2.371397e-03, 5.292878e-07, 0.000000e+00   
2.214000e+05, 1.098408e+05, 1.039615e+05, 5.971110e-04, 5.105229e-04, 4.881710e-03, 7.651339e-04, 1.041173e-03, 1.104053e-03, 5.874602e-03, 1.847485e-03, 3.488158e-10, 1.012284e-04, 2.370801e-03, 5.230053e-07, 0.000000e+00   
2.220000e+05, 1.098417e+05, 1.039622e+05, 5.914130e-04, 5.072620e-04, 4.901722e-03, 7.681015e-04, 1.040452e-03, 1.102125e-03, 5.878246e-03, 1.849666e-03, 0.000000e+00, 9.807478e-05, 2.370525e-03, 5.170927e-07, 0.000000e+00   
2.226000e+05, 1.098421e+05, 1.039625e+05, 5.849637e-04, 5.043298e-04, 4.922161e-03, 7.710551e-04, 1.039692e-03, 1.100517e-03, 5.881312e-03, 1.851774e-03, 0.000000e+00, 9.525514e-05, 2.370001e-03, 5.110987e-07, 0.000000e+00   
2.232000e+05, 1.098417e+05, 1.039622e+05, 5.776712e-04, 5.015334e-04, 4.943487e-03, 7.740273e-04, 1.038722e-03, 1.099172e-03, 5.884301e-03, 1.853839e-03, 6.433417e-12, 9.257885e-05, 2.369579e-03, 5.048339e-07, 0.000000e+00   
2.238000e+05, 1.098414e+05, 1.039618e+05, 5.694767e-04, 4.985358e-04, 4.966280e-03, 7.770231e-04, 1.037463e-03, 1.097680e-03, 5.888134e-03, 1.855865e-03, 4.690152e-11, 8.971154e-05, 2.369774e-03, 4.981569e-07, 0.000000e+00   
2.244000e+05, 1.098411e+05, 1.039616e+05, 5.603138e-04, 4.953205e-04, 4.990664e-03, 7.800146e-04, 1.035864e-03, 1.096365e-03, 5.892288e-03, 1.857838e-03, 5.558354e-11, 8.660417e-05, 2.370662e-03, 4.913343e-07, 0.000000e+00   
2.250000e+05, 1.098404e+05, 1.039611e+05, 5.502614e-04, 4.919936e-04, 5.016401e-03, 7.830430e-04, 1.033889e-03, 1.094800e-03, 5.897617e-03, 1.859770e-03, 7.161050e-11, 8.338338e-05, 2.372070e-03, 4.842925e-07, 0.000000e+00   
2.256000e+05, 1.098400e+05, 1.039608e+05, 5.396290e-04, 4.886963e-04, 5.042889e-03, 7.861136e-04, 1.031591e-03, 1.093257e-03, 5.903517e-03, 1.861667e-03, 5.686868e-11, 8.020148e-05, 2.373679e-03, 4.770324e-07, 0.000000e+00   
2.262000e+05, 1.098398e+05, 1.039607e+05, 5.278323e-04, 4.851463e-04, 5.071393e-03, 7.892692e-04, 1.028839e-03, 1.091403e-03, 5.910873e-03, 1.863475e-03, 4.003288e-11, 7.675565e-05, 2.376217e-03, 4.691868e-07, 0.000000e+00   
2.268000e+05, 1.098398e+05, 1.039608e+05, 5.156086e-04, 4.817753e-04, 5.100290e-03, 7.924168e-04, 1.025700e-03, 1.089483e-03, 5.919022e-03, 1.865186e-03, 1.225810e-12, 7.363105e-05, 2.378695e-03, 4.615261e-07, 0.000000e+00   
2.274000e+05, 1.098398e+05, 1.039608e+05, 5.031203e-04, 4.785929e-04, 5.129411e-03, 7.955815e-04, 1.022125e-03, 1.087657e-03, 5.927749e-03, 1.866784e-03, 0.000000e+00, 7.070052e-05, 2.381239e-03, 4.541528e-07, 0.000000e+00   
2.280000e+05, 1.098396e+05, 1.039607e+05, 4.905913e-04, 4.749500e-04, 5.159398e-03, 7.988633e-04, 1.019356e-03, 1.085178e-03, 5.936272e-03, 1.868392e-03, 8.207336e-12, 6.754532e-05, 2.384365e-03, 4.467738e-07, 0.000000e+00   
2.286000e+05, 1.098397e+05, 1.039607e+05, 4.784754e-04, 4.709242e-04, 5.189368e-03, 8.022341e-04, 1.016390e-03, 1.083509e-03, 5.943619e-03, 1.869862e-03, 0.000000e+00, 6.405514e-05, 2.388056e-03, 4.395569e-07, 0.000000e+00   
2.292000e+05, 1.098385e+05, 1.039598e+05, 4.711467e-04, 4.575838e-04, 5.225977e-03, 8.062397e-04, 1.013270e-03, 1.081345e-03, 5.952243e-03, 1.871233e-03, 3.507101e-11, 5.133026e-05, 2.403272e-03, 4.303242e-07, 0.000000e+00   
2.298000e+05, 1.098419e+05, 1.039623e+05, 4.681499e-04, 4.509736e-04, 5.245858e-03, 8.098459e-04, 1.009784e-03, 1.079330e-03, 5.960915e-03, 1.872460e-03, 0.000000e+00, 4.495590e-05, 2.407172e-03, 4.253476e-07, 0.000000e+00   
2.304000e+05, 1.098433e+05, 1.039634e+05, 4.659691e-04, 4.467747e-04, 5.260883e-03, 8.133495e-04, 1.006252e-03, 1.077659e-03, 5.968721e-03, 1.873463e-03, 0.000000e+00, 4.102903e-05, 2.407251e-03, 4.218148e-07, 0.000000e+00   
2.310000e+05, 1.098437e+05, 1.039637e+05, 4.638546e-04, 4.437320e-04, 5.274064e-03, 8.168408e-04, 1.002654e-03, 1.075918e-03, 5.976581e-03, 1.874307e-03, 0.000000e+00, 3.828819e-05, 2.405623e-03, 4.189704e-07, 0.000000e+00   
2.316000e+05, 1.098437e+05, 1.039636e+05, 4.614036e-04, 4.411904e-04, 5.286923e-03, 8.203096e-04, 9.989474e-04, 1.073870e-03, 5.985132e-03, 1.875044e-03, 0.000000e+00, 3.609373e-05, 2.403389e-03, 4.161517e-07, 0.000000e+00   
2.322000e+05, 1.098436e+05, 1.039635e+05, 4.583898e-04, 4.386606e-04, 5.300542e-03, 8.237880e-04, 9.952426e-04, 1.071958e-03, 5.993419e-03, 1.875743e-03, 0.000000e+00, 3.396659e-05, 2.401301e-03, 4.130234e-07, 0.000000e+00   
2.328000e+05, 1.098434e+05, 1.039634e+05, 4.546731e-04, 4.360544e-04, 5.315231e-03, 8.272418e-04, 9.915479e-04, 1.070027e-03, 6.001741e-03, 1.876418e-03, 0.000000e+00, 3.181793e-05, 2.399596e-03, 4.096183e-07, 0.000000e+00   
2.334000e+05, 1.098432e+05, 1.039633e+05, 4.501631e-04, 4.332773e-04, 5.331293e-03, 8.307093e-04, 9.877420e-04, 1.068242e-03, 6.010002e-03, 1.877061e-03, 0.000000e+00, 2.955530e-05, 2.398426e-03, 4.059448e-07, 0.000000e+00   
2.340000e+05, 1.098427e+05, 1.039630e+05, 4.447397e-04, 4.301395e-04, 5.349193e-03, 8.341925e-04, 9.839137e-04, 1.066307e-03, 6.018614e-03, 1.877672e-03, 0.000000e+00, 2.699315e-05, 2.398114e-03, 4.018863e-07, 0.000000e+00   
2.346000e+05, 1.098428e+05, 1.039631e+05, 4.386173e-04, 4.272982e-04, 5.367584e-03, 8.376154e-04, 9.800674e-04, 1.064485e-03, 6.027090e-03, 1.878289e-03, 0.000000e+00, 2.478098e-05, 2.397566e-03, 3.978926e-07, 0.000000e+00   
2.352000e+05, 1.098427e+05, 1.039630e+05, 4.317970e-04, 4.246048e-04, 5.386745e-03, 8.410391e-04, 9.761736e-04, 1.062764e-03, 6.035471e-03, 1.878891e-03, 0.000000e+00, 2.278949e-05, 2.397020e-03, 3.937552e-07, 0.000000e+00   
2.358000e+05, 1.098425e+05, 1.039630e+05, 4.242227e-04, 4.219529e-04, 5.406906e-03, 8.444442e-04, 9.722159e-04, 1.061087e-03, 6.043885e-03, 1.879469e-03, 0.000000e+00, 2.093145e-05, 2.396647e-03, 3.895606e-07, 0.000000e+00   
2.364000e+05, 1.098422e+05, 1.039627e+05, 4.158311e-04, 4.190085e-04, 5.428684e-03, 8.478807e-04, 9.682333e-04, 1.059510e-03, 6.052172e-03, 1.880027e-03, 0.000000e+00, 1.886549e-05, 2.396977e-03, 3.850799e-07, 0.000000e+00   
2.370000e+05, 1.098419e+05, 1.039626e+05, 4.067534e-04, 4.161425e-04, 5.451314e-03, 8.513202e-04, 9.642771e-04, 1.057630e-03, 6.060992e-03, 1.880583e-03, 0.000000e+00, 1.701622e-05, 2.397340e-03, 3.805544e-07, 0.000000e+00   
2.376000e+05, 1.098417e+05, 1.039624e+05, 3.970748e-04, 4.136377e-04, 5.474238e-03, 8.547514e-04, 9.611866e-04, 1.054927e-03, 6.069901e-03, 1.881256e-03, 0.000000e+00, 1.560798e-05, 2.397299e-03, 3.761186e-07, 0.000000e+00   
2.382000e+05, 1.098414e+05, 1.039622e+05, 3.868504e-04, 4.110694e-04, 5.498078e-03, 8.582359e-04, 9.598419e-04, 1.049731e-03, 6.080536e-03, 1.882165e-03, 0.000000e+00, 1.425063e-05, 2.397535e-03, 3.715403e-07, 0.000000e+00   
2.388000e+05, 1.098420e+05, 1.039627e+05, 3.762736e-04, 4.081978e-04, 5.522908e-03, 8.616703e-04, 9.591713e-04, 1.047577e-03, 6.084400e-03, 1.883313e-03, 0.000000e+00, 1.276966e-05, 2.398023e-03, 3.672867e-07, 0.000000e+00   
2.394000e+05, 1.098419e+05, 1.039626e+05, 3.654072e-04, 4.050570e-04, 5.548777e-03, 8.651776e-04, 9.583889e-04, 1.045954e-03, 6.087453e-03, 1.884423e-03, 0.000000e+00, 1.108287e-05, 2.399120e-03, 3.629674e-07, 0.000000e+00   
2.400000e+05, 1.098418e+05, 1.039626e+05, 3.545978e-04, 4.015358e-04, 5.575290e-03, 8.687898e-04, 9.574024e-04, 1.044637e-03, 6.090276e-03, 1.885491e-03, 0.000000e+00, 9.492823e-06, 2.400300e-03, 3.586373e-07, 0.000000e+00   
2.406000e+05, 1.098415e+05, 1.039624e+05, 3.449165e-04, 3.964182e-04, 5.602704e-03, 8.725791e-04, 9.562266e-04, 1.043472e-03, 6.093134e-03, 1.886489e-03, 0.000000e+00, 8.266514e-06, 2.401497e-03, 3.541280e-07, 0.000000e+00   
2.412000e+05, 1.098415e+05, 1.039624e+05, 3.404924e-04, 3.851527e-04, 5.631351e-03, 8.765793e-04, 9.548464e-04, 1.042130e-03, 6.096672e-03, 1.887433e-03, 0.000000e+00, 7.412866e-06, 2.403518e-03, 3.492804e-07, 0.000000e+00   
2.418000e+05, 1.098442e+05, 1.039641e+05, 3.386985e-04, 3.806497e-04, 5.645408e-03, 8.801694e-04, 9.532488e-04, 1.040895e-03, 6.100206e-03, 1.888444e-03, 0.000000e+00, 6.782213e-06, 2.404808e-03, 3.469379e-07, 0.000000e+00   
2.424000e+05, 1.098450e+05, 1.039646e+05, 3.373389e-04, 3.781694e-04, 5.655668e-03, 8.837489e-04, 9.515705e-04, 1.039621e-03, 6.103789e-03, 1.889322e-03, 0.000000e+00, 6.045830e-06, 2.406572e-03, 3.454043e-07, 0.000000e+00   
2.430000e+05, 1.098449e+05, 1.039646e+05, 3.356600e-04, 3.759653e-04, 5.665971e-03, 8.873431e-04, 9.497384e-04, 1.038402e-03, 6.107460e-03, 1.890076e-03, 0.000000e+00, 5.352374e-06, 2.408622e-03, 3.438710e-07, 0.000000e+00   
2.436000e+05, 1.098448e+05, 1.039645e+05, 3.334773e-04, 3.736802e-04, 5.677147e-03, 8.909421e-04, 9.477626e-04, 1.036884e-03, 6.111897e-03, 1.890754e-03, 0.000000e+00, 4.644953e-06, 2.411048e-03, 3.421334e-07, 0.000000e+00   
2.442000e+05, 1.098448e+05, 1.039646e+05, 3.308158e-04, 3.714168e-04, 5.688976e-03, 8.945192e-04, 9.456987e-04, 1.035669e-03, 6.115926e-03, 1.891406e-03, 0.000000e+00, 4.092068e-06, 2.413559e-03, 3.403048e-07, 0.000000e+00   
2.448000e+05, 1.098446e+05, 1.039644e+05, 3.275512e-04, 3.691204e-04, 5.701738e-03, 8.980431e-04, 9.435223e-04, 1.034465e-03, 6.120130e-03, 1.892004e-03, 0.000000e+00, 3.476649e-06, 2.416524e-03, 3.383533e-07, 0.000000e+00   
2.454000e+05, 1.098441e+05, 1.039641e+05, 3.235825e-04, 3.666417e-04, 5.715881e-03, 9.015855e-04, 9.411710e-04, 1.033146e-03, 6.124873e-03, 1.892544e-03, 0.000000e+00, 2.997792e-06, 2.419644e-03, 3.361313e-07, 0.000000e+00   
2.460000e+05, 1.098438e+05, 1.039639e+05, 3.188554e-04, 3.637952e-04, 5.731743e-03, 9.051613e-04, 9.386792e-04, 1.032036e-03, 6.129513e-03, 1.893054e-03, 0.000000e+00, 2.479279e-06, 2.423198e-03, 3.337014e-07, 0.000000e+00   
2.466000e+05, 1.098437e+05, 1.039638e+05, 3.134432e-04, 3.610503e-04, 5.748482e-03, 9.087688e-04, 9.364947e-04, 1.030490e-03, 6.134408e-03, 1.893546e-03, 0.000000e+00, 2.029030e-06, 2.427056e-03, 3.311729e-07, 0.000000e+00   
2.472000e+05, 1.098435e+05, 1.039638e+05, 3.073221e-04, 3.582583e-04, 5.766370e-03, 9.123980e-04, 9.343512e-04, 1.028670e-03, 6.139696e-03, 1.893952e-03, 0.000000e+00, 1.611944e-06, 2.431189e-03, 3.284854e-07, 0.000000e+00   
2.478000e+05, 1.098435e+05, 1.039638e+05, 3.006470e-04, 3.558090e-04, 5.784534e-03, 9.160102e-04, 9.322200e-04, 1.027294e-03, 6.144164e-03, 1.894339e-03, 0.000000e+00, 1.405914e-06, 2.435209e-03, 3.258755e-07, 0.000000e+00   
2.484000e+05, 1.098434e+05, 1.039637e+05, 2.933209e-04, 3.534575e-04, 5.803539e-03, 9.196407e-04, 9.300825e-04, 1.025832e-03, 6.148810e-03, 1.894683e-03, 0.000000e+00, 1.146466e-06, 2.439530e-03, 3.231554e-07, 0.000000e+00   
2.490000e+05, 1.098431e+05, 1.039635e+05, 2.852113e-04, 3.507152e-04, 5.824343e-03, 9.233390e-04, 9.279537e-04, 1.024288e-03, 6.153599e-03, 1.894995e-03, 0.000000e+00, 8.695358e-07, 2.443947e-03, 3.202485e-07, 0.000000e+00   
2.496000e+05, 1.098429e+05, 1.039634e+05, 2.764851e-04, 3.480970e-04, 5.845878e-03, 9.270560e-04, 9.258233e-04, 1.022625e-03, 6.158614e-03, 1.895289e-03, 0.000000e+00, 7.237044e-07, 2.448266e-03, 3.173186e-07, 0.000000e+00   
2.502000e+05, 1.098428e+05, 1.039634e+05, 2.671418e-04, 3.453946e-04, 5.868482e-03, 9.307993e-04, 9.237326e-04, 1.021363e-03, 6.162870e-03, 1.895586e-03, 0.000000e+00, 6.074425e-07, 2.452615e-03, 3.143697e-07, 0.000000e+00   
2.508000e+05, 1.098426e+05, 1.039632e+05, 2.573589e-04, 3.426788e-04, 5.891893e-03, 9.345838e-04, 9.216657e-04, 1.020050e-03, 6.167191e-03, 1.895855e-03, 0.000000e+00, 5.107945e-07, 2.457057e-03, 3.113597e-07, 0.000000e+00   
2.514000e+05, 1.098423e+05, 1.039630e+05, 2.473929e-04, 3.396374e-04, 5.916368e-03, 9.385383e-04, 9.195641e-04, 1.018745e-03, 6.171580e-03, 1.896093e-03, 0.000000e+00, 4.249503e-07, 2.461649e-03, 3.081635e-07, 0.000000e+00   
2.520000e+05, 1.098422e+05, 1.039630e+05, 2.378110e-04, 3.356641e-04, 5.941732e-03, 9.426032e-04, 9.174730e-04, 1.017352e-03, 6.176120e-03, 1.896318e-03, 0.000000e+00, 4.139624e-07, 2.466243e-03, 3.049366e-07, 0.000000e+00   
2.526000e+05, 1.098414e+05, 1.039625e+05, 2.325099e-04, 3.241152e-04, 5.972291e-03, 9.471524e-04, 9.154478e-04, 1.015976e-03, 6.180561e-03, 1.896481e-03, 0.000000e+00, 3.993289e-07, 2.471628e-03, 3.010017e-07, 0.000000e+00   
2.532000e+05, 1.098438e+05, 1.039640e+05, 2.300248e-04, 3.185759e-04, 5.988782e-03, 9.510635e-04, 9.133775e-04, 1.014176e-03, 6.185790e-03, 1.896851e-03, 0.000000e+00, 3.723682e-07, 2.476672e-03, 2.988165e-07, 0.000000e+00   
2.538000e+05, 1.098450e+05, 1.039648e+05, 2.283825e-04, 3.159708e-04, 5.999259e-03, 9.548755e-04, 9.116456e-04, 1.012504e-03, 6.190148e-03, 1.897282e-03, 0.000000e+00, 3.322272e-07, 2.481743e-03, 2.974162e-07, 0.000000e+00   
2.544000e+05, 1.098451e+05, 1.039649e+05, 2.264511e-04, 3.138620e-04, 6.009389e-03, 9.587103e-04, 9.098918e-04, 1.011011e-03, 6.194188e-03, 1.897635e-03, 0.000000e+00, 2.800472e-07, 2.486720e-03, 2.961222e-07, 0.000000e+00   
2.550000e+05, 1.098451e+05, 1.039648e+05, 2.240184e-04, 3.115802e-04, 6.020560e-03, 9.625494e-04, 9.081463e-04, 1.009857e-03, 6.197627e-03, 1.897954e-03, 0.000000e+00, 2.164756e-07, 2.491583e-03, 2.947237e-07, 0.000000e+00   
2.556000e+05, 1.098450e+05, 1.039648e+05, 2.210037e-04, 3.090919e-04, 6.032951e-03, 9.663813e-04, 9.064172e-04, 1.008673e-03, 6.201102e-03, 1.898245e-03, 0.000000e+00, 1.417500e-07, 2.496438e-03, 2.931727e-07, 0.000000e+00   
