# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, CO2tot 
5.859375e-01, 1.098393e+05, 1.039651e+05, 0.000000e+00,  0.000000e+00, 3.791440e-33, 4.205003e-86, 0.000000e+00,  0.000000e+00, 1.975992e-34, 0.000000e+00, 1.720627e-28,  1.772479e-07   
6.000000e+02, 1.098443e+05, 1.039686e+05, 8.998534e-07,  1.383706e-06, 1.338034e-05, 4.996967e-08, 0.000000e+00,  0.000000e+00, 5.638629e-33, 9.592544e-38, 6.058112e-04,  1.814915e-04   
1.200000e+03, 1.098438e+05, 1.039683e+05, 1.653498e-05,  1.244628e-05, 1.227623e-04, 2.046259e-06, 0.000000e+00,  0.000000e+00, 1.123402e-32, 1.022058e-36, 1.252509e-02,  3.629813e-04   
1.800000e+03, 1.098416e+05, 1.039669e+05, 2.741760e-05,  2.039044e-05, 2.339449e-04, 4.970361e-06, 0.000000e+00,  0.000000e+00, 2.491124e-32, 2.206904e-36, 7.189462e-02,  5.444748e-04   
2.400000e+03, 1.098410e+05, 1.039664e+05, 5.788691e-05,  2.489442e-05, 3.248173e-04, 1.274852e-05, 0.000000e+00,  0.000000e+00, 7.941749e-32, 5.580259e-36, 1.706143e-01,  7.259209e-04   
3.000000e+03, 1.098527e+05, 1.039745e+05, 1.070894e-04,  3.138865e-05, 3.923560e-04, 2.433507e-05, 0.000000e+00,  0.000000e+00, 6.506830e-31, 1.360446e-35, 2.752921e-01,  9.073352e-04   
3.600000e+03, 1.098501e+05, 1.039727e+05, 1.259393e-04,  4.319856e-05, 4.872382e-04, 2.933009e-05, 0.000000e+00,  0.000000e+00, 3.362662e-30, 1.901451e-35, 3.846823e-01,  1.088782e-03   
4.200000e+03, 1.098486e+05, 1.039725e+05, 1.967318e-04,  4.482691e-05, 5.346504e-04, 4.208971e-05, 0.000000e+00,  0.000000e+00, 1.211553e-27, 3.432808e-35, 4.585277e-01,  1.270122e-03   
4.800000e+03, 1.098428e+05, 1.039680e+05, 2.009433e-04,  5.350789e-05, 6.502939e-04, 4.288654e-05, 0.000000e+00,  0.000000e+00, 1.713364e-27, 7.087271e-35, 5.571550e-01,  1.451587e-03   
5.400000e+03, 1.098534e+05, 1.039769e+05, 2.693620e-04,  6.322703e-05, 6.876343e-04, 5.484189e-05, 0.000000e+00,  0.000000e+00, 1.606862e-25, 8.965795e-35, 6.352131e-01,  1.632992e-03   
6.000000e+03, 1.098407e+05, 1.039663e+05, 3.160893e-04,  6.739380e-05, 7.536471e-04, 5.993643e-05, 0.000000e+00,  0.000000e+00, 1.777298e-24, 1.026438e-34, 7.186311e-01,  1.814308e-03   
6.600000e+03, 1.098519e+05, 1.039763e+05, 3.340295e-04,  8.539588e-05, 8.382790e-04, 6.255773e-05, 0.000000e+00,  0.000000e+00, 5.491610e-24, 1.125407e-34, 8.206016e-01,  1.995771e-03   
7.200000e+03, 1.098551e+05, 1.039793e+05, 4.267863e-04,  8.771427e-05, 8.508026e-04, 7.389271e-05, 0.000000e+00,  0.000000e+00, 3.508518e-22, 1.634970e-34, 8.716779e-01,  2.177110e-03   
7.800000e+03, 1.098408e+05, 1.039664e+05, 4.618851e-04,  9.447013e-05, 9.352871e-04, 7.636436e-05, 0.000000e+00,  0.000000e+00, 1.083844e-21, 2.001163e-34, 9.487049e-01,  2.358432e-03   
8.400000e+03, 1.098530e+05, 1.039774e+05, 4.961942e-04,  1.146232e-04, 1.009292e-03, 7.937452e-05, 0.000000e+00,  0.000000e+00, 3.422691e-21, 2.704245e-34, 1.060831e+00,  2.630619e-03   
9.000000e+03, 1.098615e+05, 1.039853e+05, 6.103086e-04,  1.163219e-04, 1.012637e-03, 8.817492e-05, 0.000000e+00,  0.000000e+00, 6.467022e-20, 5.202808e-34, 1.120260e+00,  2.993354e-03   
9.600000e+03, 1.098452e+05, 1.039699e+05, 6.322385e-04,  1.252538e-04, 1.121001e-03, 8.873208e-05, 0.000000e+00,  0.000000e+00, 9.424722e-20, 6.632055e-34, 1.227581e+00,  3.356154e-03   
1.020000e+04, 1.098586e+05, 1.039818e+05, 6.735625e-04,  1.474873e-04, 1.187566e-03, 9.100121e-05, 0.000000e+00,  0.000000e+00, 3.054459e-19, 9.158991e-34, 1.337260e+00,  3.719027e-03   
1.080000e+04, 1.098605e+05, 1.039831e+05, 8.011296e-04,  1.475598e-04, 1.169424e-03, 9.407085e-05, 0.000000e+00,  0.000000e+00, 3.708135e-18, 1.511139e-33, 1.377851e+00,  4.081614e-03   
1.140000e+04, 1.098465e+05, 1.039701e+05, 8.147521e-04,  1.572794e-04, 1.283394e-03, 9.411121e-05, 0.000000e+00,  0.000000e+00, 4.297167e-18, 1.780378e-33, 1.502168e+00,  4.444322e-03   
1.200000e+04, 1.098618e+05, 1.039832e+05, 8.521998e-04,  1.806020e-04, 1.349975e-03, 9.525004e-05, 0.000000e+00,  0.000000e+00, 7.713491e-18, 2.312815e-33, 1.653295e+00,  4.807045e-03   
1.260000e+04, 1.098641e+05, 1.039839e+05, 9.695735e-04,  1.806681e-04, 1.336687e-03, 9.751679e-05, 0.000000e+00,  0.000000e+00, 2.680871e-17, 3.539654e-33, 1.787133e+00,  5.169567e-03   
1.320000e+04, 1.098511e+05, 1.039732e+05, 1.003214e-03,  1.855439e-04, 1.420127e-03, 9.764361e-05, 0.000000e+00,  0.000000e+00, 3.503387e-17, 4.459287e-33, 2.065441e+00,  5.532095e-03   
1.380000e+04, 1.098645e+05, 1.039816e+05, 1.009887e-03,  2.100936e-04, 1.526057e-03, 9.767314e-05, 0.000000e+00,  0.000000e+00, 4.055050e-17, 5.494045e-33, 2.391840e+00,  5.894743e-03   
1.440000e+04, 1.098704e+05, 1.039843e+05, 1.115507e-03,  2.145218e-04, 1.518446e-03, 1.002247e-04, 0.000000e+00,  0.000000e+00, 8.484720e-17, 1.956278e-32, 2.489191e+00,  6.257247e-03   
1.500000e+04, 1.098492e+05, 1.039698e+05, 1.195289e-03,  2.151027e-04, 1.526051e-03, 1.007573e-04, 0.000000e+00,  0.000000e+00, 1.533589e-16, 9.439968e-32, 2.625513e+00,  6.619498e-03   
1.560000e+04, 1.098536e+05, 1.039720e+05, 1.198274e-03,  2.235611e-04, 1.646556e-03, 1.007808e-04, 0.000000e+00,  0.000000e+00, 1.693338e-16, 1.497309e-31, 2.930940e+00,  6.982175e-03   
1.620000e+04, 1.098702e+05, 1.039803e+05, 1.219562e-03,  2.486296e-04, 1.704058e-03, 1.011125e-04, 0.000000e+00,  0.000000e+00, 2.861816e-16, 3.317509e-31, 3.126787e+00,  7.344731e-03   
1.680000e+04, 1.098692e+05, 1.039781e+05, 1.321814e-03,  2.491634e-04, 1.691494e-03, 1.041162e-04, 0.000000e+00,  0.000000e+00, 4.849982e-15, 8.157788e-31, 3.055964e+00,  7.707173e-03   
1.740000e+04, 1.098519e+05, 1.039698e+05, 1.393870e-03,  2.494181e-04, 1.697189e-03, 1.046306e-04, 0.000000e+00,  0.000000e+00, 3.528092e-14, 1.328291e-30, 3.041997e+00,  8.069575e-03   
1.800234e+04, 1.098205e+05, 1.039460e+05, 1.396175e-03,  2.570997e-04, 1.819489e-03, 1.047440e-04, 0.000000e+00,  0.000000e+00, 4.570896e-14, 1.587566e-30, 3.089637e+00,  8.432303e-03   
1.860000e+04, 1.098361e+05, 1.039600e+05, 1.392767e-03,  2.492048e-04, 1.839581e-03, 1.047322e-04, 0.000000e+00,  0.000000e+00, 3.514114e-14, 1.427410e-30, 3.194346e+00,  8.432572e-03   
1.920000e+04, 1.098367e+05, 1.039603e+05, 1.391535e-03,  2.491355e-04, 1.848753e-03, 1.049231e-04, 0.000000e+00,  0.000000e+00, 3.423774e-14, 1.380419e-30, 3.309229e+00,  8.432698e-03   
1.980000e+04, 1.098397e+05, 1.039627e+05, 1.389901e-03,  2.491364e-04, 1.859394e-03, 1.051375e-04, 0.000000e+00,  0.000000e+00, 3.347866e-14, 1.342968e-30, 3.332911e+00,  8.432829e-03   
2.040000e+04, 1.098396e+05, 1.039626e+05, 1.387848e-03,  2.491305e-04, 1.871061e-03, 1.053539e-04, 0.000000e+00,  0.000000e+00, 3.277558e-14, 1.330783e-30, 3.304536e+00,  8.432886e-03   
2.100000e+04, 1.098395e+05, 1.039625e+05, 1.385272e-03,  2.491240e-04, 1.883526e-03, 1.055987e-04, 0.000000e+00,  0.000000e+00, 3.190091e-14, 1.318061e-30, 3.249969e+00,  8.432953e-03   
2.160000e+04, 1.098399e+05, 1.039628e+05, 1.382139e-03,  2.491176e-04, 1.896647e-03, 1.058589e-04, 0.000000e+00,  0.000000e+00, 3.088429e-14, 1.308867e-30, 3.199603e+00,  8.433022e-03   
2.220000e+04, 1.098397e+05, 1.039626e+05, 1.378463e-03,  2.491094e-04, 1.910433e-03, 1.061362e-04, 0.000000e+00,  0.000000e+00, 2.973483e-14, 1.297457e-30, 3.150786e+00,  8.433099e-03   
2.280000e+04, 1.098395e+05, 1.039624e+05, 1.374141e-03,  2.491005e-04, 1.924978e-03, 1.064232e-04, 0.000000e+00,  0.000000e+00, 2.844873e-14, 1.283477e-30, 3.099932e+00,  8.433184e-03   
2.340000e+04, 1.098392e+05, 1.039621e+05, 1.369115e-03,  2.490909e-04, 1.940304e-03, 1.067135e-04, 0.000000e+00,  0.000000e+00, 2.703983e-14, 1.265925e-30, 3.047114e+00,  8.433279e-03   
2.400000e+04, 1.098387e+05, 1.039617e+05, 1.363341e-03,  2.490807e-04, 1.956418e-03, 1.070072e-04, 0.000000e+00,  0.000000e+00, 2.552868e-14, 1.243735e-30, 2.994666e+00,  8.433385e-03   
2.460000e+04, 1.098381e+05, 1.039612e+05, 1.356987e-03,  2.490701e-04, 1.973140e-03, 1.073065e-04, 0.000000e+00,  0.000000e+00, 2.395897e-14, 1.217108e-30, 2.945734e+00,  8.433499e-03   
2.520000e+04, 1.098375e+05, 1.039606e+05, 1.349692e-03,  2.490593e-04, 1.990797e-03, 1.076191e-04, 0.000000e+00,  0.000000e+00, 2.234005e-14, 1.183395e-30, 2.892796e+00,  8.433630e-03   
2.580000e+04, 1.098366e+05, 1.039599e+05, 1.341910e-03,  2.490484e-04, 2.008934e-03, 1.079439e-04, 0.000000e+00,  0.000000e+00, 2.072939e-14, 1.144217e-30, 2.844140e+00,  8.433767e-03   
2.640000e+04, 1.098370e+05, 1.039602e+05, 1.333216e-03,  2.490402e-04, 2.028103e-03, 1.082783e-04, 0.000000e+00,  0.000000e+00, 1.909258e-14, 1.102137e-30, 2.796716e+00,  8.433902e-03   
2.700000e+04, 1.098365e+05, 1.039597e+05, 1.323307e-03,  2.490302e-04, 2.048625e-03, 1.086311e-04, 0.000000e+00,  0.000000e+00, 1.799082e-14, 1.062198e-30, 2.745037e+00,  8.434040e-03   
2.760000e+04, 1.098362e+05, 1.039594e+05, 1.312359e-03,  2.490209e-04, 2.070318e-03, 1.089876e-04, 0.000000e+00,  0.000000e+00, 2.714361e-14, 1.021032e-30, 2.694183e+00,  8.434178e-03   
2.820000e+04, 1.098376e+05, 1.039607e+05, 1.299486e-03,  2.490144e-04, 2.094405e-03, 1.093234e-04, 0.000000e+00,  0.000000e+00, 1.902452e-13, 9.845548e-31, 2.646177e+00,  8.434297e-03   
2.880000e+04, 1.098371e+05, 1.039602e+05, 1.283262e-03,  2.490034e-04, 2.122601e-03, 1.096345e-04, 0.000000e+00,  0.000000e+00, 1.417602e-11, 9.506527e-31, 2.597027e+00,  8.434394e-03   
2.940000e+04, 1.098359e+05, 1.039591e+05, 1.261080e-03,  2.489886e-04, 2.158177e-03, 1.099043e-04, 0.000000e+00,  0.000000e+00, 1.940533e-10, 9.072364e-31, 2.548983e+00,  8.434509e-03   
3.000000e+04, 1.098322e+05, 1.039560e+05, 1.227515e-03,  2.489642e-04, 2.208123e-03, 1.100956e-04, 0.000000e+00,  0.000000e+00, 1.014417e-09, 8.447125e-31, 2.501241e+00,  8.434665e-03   
3.060000e+04, 1.098370e+05, 1.039600e+05, 1.201576e-03,  2.262575e-04, 2.276977e-03, 1.102279e-04, 0.000000e+00,  0.000000e+00, 4.091398e-09, 7.632266e-31, 2.442641e+00,  8.434860e-03   
3.120000e+04, 1.098382e+05, 1.039609e+05, 1.200907e-03,  2.227816e-04, 2.287473e-03, 1.107267e-04, 0.000000e+00,  0.000000e+00, 6.680020e-09, 7.481182e-31, 2.368455e+00,  8.434945e-03   
3.180000e+04, 1.098381e+05, 1.039608e+05, 1.200065e-03,  2.181465e-04, 2.298740e-03, 1.112487e-04, 0.000000e+00,  0.000000e+00, 1.112003e-08, 7.327935e-31, 2.304608e+00,  8.435038e-03   
3.240000e+04, 1.098379e+05, 1.039605e+05, 1.198834e-03,  2.146824e-04, 2.308264e-03, 1.117961e-04, 0.000000e+00,  0.000000e+00, 1.793973e-08, 7.148780e-31, 2.244025e+00,  8.435149e-03   
3.300000e+04, 1.098375e+05, 1.039601e+05, 1.197448e-03,  2.144969e-04, 2.314698e-03, 1.123771e-04, 0.000000e+00,  0.000000e+00, 2.720691e-08, 6.973240e-31, 2.177161e+00,  8.435274e-03   
3.360000e+04, 1.098393e+05, 1.039618e+05, 1.195505e-03,  2.144961e-04, 2.322243e-03, 1.129661e-04, 0.000000e+00,  0.000000e+00, 5.610041e-08, 6.900276e-31, 2.100993e+00,  8.435350e-03   
3.420000e+04, 1.098397e+05, 1.039622e+05, 1.193214e-03,  2.144921e-04, 2.330175e-03, 1.135628e-04, 0.000000e+00,  0.000000e+00, 1.125753e-07, 6.846661e-31, 2.036320e+00,  8.435423e-03   
3.480000e+04, 1.098396e+05, 1.039621e+05, 1.190498e-03,  2.144867e-04, 2.338435e-03, 1.141683e-04, 0.000000e+00,  0.000000e+00, 2.048174e-07, 6.790194e-31, 1.978543e+00,  8.435503e-03   
3.540000e+04, 1.098393e+05, 1.039618e+05, 1.187311e-03,  2.144802e-04, 2.347004e-03, 1.147827e-04, 0.000000e+00,  0.000000e+00, 3.350612e-07, 6.715825e-31, 1.926025e+00,  8.435593e-03   
3.600000e+04, 1.098390e+05, 1.039615e+05, 1.183518e-03,  2.144730e-04, 2.356042e-03, 1.154073e-04, 0.000000e+00,  0.000000e+00, 5.021993e-07, 6.622441e-31, 1.877189e+00,  8.435692e-03   
3.660000e+04, 1.098384e+05, 1.039610e+05, 1.179096e-03,  2.144650e-04, 2.365594e-03, 1.160425e-04, 0.000000e+00,  0.000000e+00, 6.983584e-07, 6.501093e-31, 1.830217e+00,  8.435801e-03   
3.720000e+04, 1.098376e+05, 1.039601e+05, 1.174300e-03,  2.144563e-04, 2.375450e-03, 1.166865e-04, 0.000000e+00,  0.000000e+00, 9.045514e-07, 6.350072e-31, 1.792461e+00,  8.435922e-03   
3.780000e+04, 1.098374e+05, 1.039599e+05, 1.168350e-03,  2.144480e-04, 2.386474e-03, 1.173474e-04, 0.000000e+00,  0.000000e+00, 1.135940e-06, 6.179103e-31, 1.748671e+00,  8.436059e-03   
3.840000e+04, 1.098384e+05, 1.039609e+05, 1.160616e-03,  2.144405e-04, 2.399534e-03, 1.180104e-04, 0.000000e+00,  0.000000e+00, 1.416573e-06, 6.055750e-31, 1.707032e+00,  8.436165e-03   
3.900000e+04, 1.098382e+05, 1.039608e+05, 1.151793e-03,  2.144309e-04, 2.413795e-03, 1.186822e-04, 0.000000e+00,  0.000000e+00, 1.721706e-06, 5.925233e-31, 1.666888e+00,  8.436270e-03   
3.960000e+04, 1.098377e+05, 1.039603e+05, 1.141954e-03,  2.144211e-04, 2.429205e-03, 1.193653e-04, 0.000000e+00,  0.000000e+00, 2.044526e-06, 5.773566e-31, 1.628629e+00,  8.436380e-03   
4.020000e+04, 1.098376e+05, 1.039602e+05, 1.131265e-03,  2.144124e-04, 2.445613e-03, 1.200538e-04, 0.000000e+00,  0.000000e+00, 2.383465e-06, 5.612808e-31, 1.596181e+00,  8.436487e-03   
4.080000e+04, 1.098374e+05, 1.039600e+05, 1.119050e-03,  2.144036e-04, 2.463833e-03, 1.207570e-04, 0.000000e+00,  0.000000e+00, 2.768909e-06, 5.448796e-31, 1.563113e+00,  8.436601e-03   
4.140000e+04, 1.098373e+05, 1.039599e+05, 1.105046e-03,  2.143951e-04, 2.484204e-03, 1.214755e-04, 0.000000e+00,  0.000000e+00, 3.216623e-06, 5.281408e-31, 1.529524e+00,  8.436704e-03   
4.200000e+04, 1.098366e+05, 1.039593e+05, 1.089454e-03,  2.143859e-04, 2.506501e-03, 1.221963e-04, 0.000000e+00,  0.000000e+00, 3.690634e-06, 5.096773e-31, 1.500224e+00,  8.436800e-03   
4.260000e+04, 1.098352e+05, 1.039580e+05, 1.065621e-03,  2.143734e-04, 2.539048e-03, 1.229292e-04, 0.000000e+00,  0.000000e+00, 4.250623e-06, 4.843155e-31, 1.468587e+00,  8.436924e-03   
4.320000e+04, 1.098322e+05, 1.039552e+05, 1.028364e-03,  2.143533e-04, 2.588354e-03, 1.236719e-04, 0.000000e+00,  0.000000e+00, 4.967223e-06, 4.509102e-31, 1.437232e+00,  8.437048e-03   
4.380000e+04, 1.098404e+05, 1.039629e+05, 1.007798e-03,  1.906756e-04, 2.645951e-03, 1.244607e-04, 0.000000e+00,  0.000000e+00, 5.746736e-06, 4.161755e-31, 1.400158e+00,  8.437158e-03   
4.440000e+04, 1.098396e+05, 1.039622e+05, 1.007048e-03,  1.871776e-04, 2.652445e-03, 1.252949e-04, 0.000000e+00,  0.000000e+00, 6.232285e-06, 4.138751e-31, 1.369228e+00,  8.437184e-03   
4.500000e+04, 1.098402e+05, 1.039628e+05, 1.005902e-03,  1.823529e-04, 2.661142e-03, 1.261480e-04, 0.000000e+00,  0.000000e+00, 6.746256e-06, 4.173696e-31, 1.369589e+00,  8.437211e-03   
4.560000e+04, 1.098407e+05, 1.039632e+05, 1.004357e-03,  1.808376e-04, 2.666638e-03, 1.270175e-04, 0.000000e+00,  0.000000e+00, 7.265786e-06, 4.175913e-31, 1.350740e+00,  8.437236e-03   
4.620000e+04, 1.098409e+05, 1.039634e+05, 1.002303e-03,  1.806187e-04, 2.670990e-03, 1.279026e-04, 0.000000e+00,  0.000000e+00, 7.795361e-06, 4.196409e-31, 1.286982e+00,  8.437261e-03   
4.680000e+04, 1.098407e+05, 1.039633e+05, 9.996564e-04,  1.806142e-04, 2.675432e-03, 1.288054e-04, 0.000000e+00,  0.000000e+00, 8.335991e-06, 4.210203e-31, 1.211328e+00,  8.437291e-03   
4.740000e+04, 1.098407e+05, 1.039633e+05, 9.963985e-04,  1.806091e-04, 2.680722e-03, 1.297218e-04, 0.000000e+00,  0.000000e+00, 8.890398e-06, 4.220768e-31, 1.147404e+00,  8.437322e-03   
4.800000e+04, 1.098407e+05, 1.039632e+05, 9.924394e-04,  1.806034e-04, 2.687048e-03, 1.306506e-04, 0.000000e+00,  0.000000e+00, 9.456746e-06, 4.224798e-31, 1.090615e+00,  8.437354e-03   
4.860000e+04, 1.098405e+05, 1.039631e+05, 9.876913e-04,  1.805969e-04, 2.694499e-03, 1.315906e-04, 0.000000e+00,  0.000000e+00, 1.002976e-05, 4.221139e-31, 1.040519e+00,  8.437390e-03   
4.920000e+04, 1.098405e+05, 1.039631e+05, 9.820627e-04,  1.805901e-04, 2.703148e-03, 1.325412e-04, 0.000000e+00,  0.000000e+00, 1.061387e-05, 4.213187e-31, 9.951301e-01,  8.437426e-03   
4.980000e+04, 1.098404e+05, 1.039630e+05, 9.755261e-04,  1.805829e-04, 2.712999e-03, 1.335021e-04, 0.000000e+00,  0.000000e+00, 1.121021e-05, 4.201158e-31, 9.539090e-01,  8.437463e-03   
5.040000e+04, 1.098403e+05, 1.039629e+05, 9.681340e-04,  1.805757e-04, 2.723973e-03, 1.344724e-04, 0.000000e+00,  0.000000e+00, 1.181229e-05, 4.183739e-31, 9.166250e-01,  8.437500e-03   
5.100000e+04, 1.098402e+05, 1.039628e+05, 9.599449e-04,  1.805688e-04, 2.735990e-03, 1.354526e-04, 0.000000e+00,  0.000000e+00, 1.242129e-05, 4.162458e-31, 8.832393e-01,  8.437535e-03   
5.160000e+04, 1.098401e+05, 1.039627e+05, 9.510945e-04,  1.805621e-04, 2.748884e-03, 1.364433e-04, 0.000000e+00,  0.000000e+00, 1.303180e-05, 4.137105e-31, 8.522469e-01,  8.437568e-03   
5.220000e+04, 1.098400e+05, 1.039627e+05, 9.417067e-04,  1.805560e-04, 2.762500e-03, 1.374457e-04, 0.000000e+00,  0.000000e+00, 1.364107e-05, 4.108351e-31, 8.241038e-01,  8.437599e-03   
5.280000e+04, 1.098399e+05, 1.039626e+05, 9.318107e-04,  1.805504e-04, 2.776797e-03, 1.384618e-04, 0.000000e+00,  0.000000e+00, 1.424800e-05, 4.076453e-31, 7.983766e-01,  8.437628e-03   
5.340000e+04, 1.098398e+05, 1.039625e+05, 9.213624e-04,  1.805452e-04, 2.791827e-03, 1.394945e-04, 0.000000e+00,  0.000000e+00, 1.485391e-05, 4.041226e-31, 7.748193e-01,  8.437655e-03   
5.400000e+04, 1.098397e+05, 1.039624e+05, 9.101954e-04,  1.805402e-04, 2.807801e-03, 1.405471e-04, 0.000000e+00,  0.000000e+00, 1.545951e-05, 4.001730e-31, 7.527784e-01,  8.437681e-03   
5.460000e+04, 1.098395e+05, 1.039623e+05, 8.979223e-04,  1.805354e-04, 2.825183e-03, 1.416220e-04, 0.000000e+00,  0.000000e+00, 1.606751e-05, 3.955784e-31, 7.322209e-01,  8.437707e-03   
5.520000e+04, 1.098391e+05, 1.039619e+05, 8.828396e-04,  1.805305e-04, 2.846123e-03, 1.427480e-04, 0.000000e+00,  0.000000e+00, 1.670011e-05, 3.893426e-31, 7.128635e-01,  8.437740e-03   
5.580000e+04, 1.098381e+05, 1.039610e+05, 8.609498e-04,  1.805232e-04, 2.875621e-03, 1.439883e-04, 0.000000e+00,  0.000000e+00, 1.740573e-05, 3.792055e-31, 6.935325e-01,  8.437782e-03   
5.640000e+04, 1.098361e+05, 1.039592e+05, 8.302647e-04,  1.802817e-04, 2.916595e-03, 1.454007e-04, 0.000000e+00,  0.000000e+00, 1.822500e-05, 3.637985e-31, 6.758642e-01,  8.437828e-03   
5.700000e+04, 1.098409e+05, 1.039636e+05, 8.181020e-04,  1.595233e-04, 2.960282e-03, 1.469189e-04, 0.000000e+00,  0.000000e+00, 1.902574e-05, 3.487034e-31, 6.710898e-01,  8.437874e-03   
5.760000e+04, 1.098403e+05, 1.039630e+05, 8.170385e-04,  1.558121e-04, 2.967615e-03, 1.480476e-04, 0.000000e+00,  0.000000e+00, 1.945389e-05, 3.486864e-31, 7.180595e-01,  8.437888e-03   
5.820000e+04, 1.098405e+05, 1.039632e+05, 8.155451e-04,  1.504466e-04, 2.977877e-03, 1.492111e-04, 0.000000e+00,  0.000000e+00, 1.990267e-05, 3.478575e-31, 8.437576e-01,  8.437905e-03   
5.880000e+04, 1.098409e+05, 1.039636e+05, 8.136185e-04,  1.486090e-04, 2.984420e-03, 1.503443e-04, 0.000000e+00,  0.000000e+00, 2.031968e-05, 3.495083e-31, 9.627069e-01,  8.437924e-03   
5.940000e+04, 1.098408e+05, 1.039635e+05, 8.110185e-04,  1.476909e-04, 2.990798e-03, 1.514893e-04, 0.000000e+00,  0.000000e+00, 2.073416e-05, 3.514363e-31, 1.007930e+00,  8.437946e-03   
6.000000e+04, 1.098408e+05, 1.039635e+05, 8.077848e-04,  1.474895e-04, 2.997201e-03, 1.526461e-04, 0.000000e+00,  0.000000e+00, 2.114633e-05, 3.534329e-31, 1.019672e+00,  8.437972e-03   
6.060000e+04, 1.098407e+05, 1.039634e+05, 8.036360e-04,  1.474849e-04, 3.004685e-03, 1.538336e-04, 0.000000e+00,  0.000000e+00, 2.156212e-05, 3.545593e-31, 1.001038e+00,  8.438001e-03   
6.120000e+04, 1.098406e+05, 1.039633e+05, 7.986596e-04,  1.474798e-04, 3.013383e-03, 1.550519e-04, 0.000000e+00,  0.000000e+00, 2.198243e-05, 3.546847e-31, 9.784295e-01,  8.438033e-03   
6.180000e+04, 1.098404e+05, 1.039632e+05, 7.927791e-04,  1.474743e-04, 3.023380e-03, 1.563039e-04, 0.000000e+00,  0.000000e+00, 2.240820e-05, 3.542691e-31, 9.521283e-01,  8.438067e-03   
6.240000e+04, 1.098403e+05, 1.039631e+05, 7.859920e-04,  1.474688e-04, 3.034713e-03, 1.575927e-04, 0.000000e+00,  0.000000e+00, 2.283876e-05, 3.533830e-31, 9.252046e-01,  8.438102e-03   
6.300000e+04, 1.098402e+05, 1.039630e+05, 7.783375e-04,  1.474632e-04, 3.047350e-03, 1.589176e-04, 0.000000e+00,  0.000000e+00, 2.327309e-05, 3.520502e-31, 8.972336e-01,  8.438136e-03   
6.360000e+04, 1.098400e+05, 1.039629e+05, 7.699081e-04,  1.474579e-04, 3.061051e-03, 1.602779e-04, 0.000000e+00,  0.000000e+00, 2.371032e-05, 3.503236e-31, 8.698097e-01,  8.438170e-03   
6.420000e+04, 1.098399e+05, 1.039628e+05, 7.608542e-04,  1.474530e-04, 3.075472e-03, 1.616725e-04, 0.000000e+00,  0.000000e+00, 2.414828e-05, 3.482855e-31, 8.448237e-01,  8.438201e-03   
6.480000e+04, 1.098399e+05, 1.039628e+05, 7.513213e-04,  1.474485e-04, 3.090331e-03, 1.630996e-04, 0.000000e+00,  0.000000e+00, 2.458513e-05, 3.460151e-31, 8.215335e-01,  8.438230e-03   
6.540000e+04, 1.098398e+05, 1.039627e+05, 7.414161e-04,  1.474445e-04, 3.105469e-03, 1.645586e-04, 0.000000e+00,  0.000000e+00, 2.501980e-05, 3.435707e-31, 7.998954e-01,  8.438257e-03   
6.600000e+04, 1.098398e+05, 1.039627e+05, 7.311786e-04,  1.474409e-04, 3.120849e-03, 1.660514e-04, 0.000000e+00,  0.000000e+00, 2.545245e-05, 3.411035e-31, 7.793763e-01,  8.438282e-03   
6.660000e+04, 1.098397e+05, 1.039626e+05, 7.205673e-04,  1.474376e-04, 3.136553e-03, 1.675834e-04, 0.000000e+00,  0.000000e+00, 2.588292e-05, 3.383437e-31, 7.603423e-01,  8.438305e-03   
6.720000e+04, 1.098396e+05, 1.039625e+05, 7.090781e-04,  1.474346e-04, 3.153252e-03, 1.691795e-04, 0.000000e+00,  0.000000e+00, 2.631811e-05, 3.351791e-31, 7.416601e-01,  8.438329e-03   
6.780000e+04, 1.098392e+05, 1.039623e+05, 6.954016e-04,  1.474317e-04, 3.172631e-03, 1.709033e-04, 0.000000e+00,  0.000000e+00, 2.677824e-05, 3.309920e-31, 7.227701e-01,  8.438359e-03   
6.840000e+04, 1.098386e+05, 1.039617e+05, 6.773290e-04,  1.474278e-04, 3.197543e-03, 1.728791e-04, 0.000000e+00,  0.000000e+00, 2.729520e-05, 3.247852e-31, 7.051255e-01,  8.438392e-03   
6.900000e+04, 1.098367e+05, 1.039600e+05, 6.508806e-04,  1.474204e-04, 3.233041e-03, 1.753540e-04, 0.000000e+00,  0.000000e+00, 2.794039e-05, 3.147019e-31, 6.891331e-01,  8.438430e-03   
6.960000e+04, 1.098384e+05, 1.039615e+05, 6.334146e-04,  1.297864e-04, 3.281423e-03, 1.784050e-04, 0.000000e+00,  0.000000e+00, 2.870342e-05, 3.011159e-31, 6.779152e-01,  8.438479e-03   
7.020000e+04, 1.098401e+05, 1.039631e+05, 6.314379e-04,  1.234364e-04, 3.294886e-03, 1.800465e-04, 0.000000e+00,  0.000000e+00, 2.899576e-05, 2.998046e-31, 7.079239e-01,  8.438500e-03   
7.080000e+04, 1.098400e+05, 1.039630e+05, 6.288937e-04,  1.176550e-04, 3.308531e-03, 1.817234e-04, 0.000000e+00,  0.000000e+00, 2.929168e-05, 2.985140e-31, 7.843309e-01,  8.438524e-03   
