# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, CO2tot 
5.859375e-01, 1.098393e+05, 1.039651e+05, 0.000000e+00,  0.000000e+00, 2.011666e-35, 6.610803e-81, 0.000000e+00,  0.000000e+00, 6.063746e-33, 0.000000e+00, 7.407981e-31,  1.772479e-07   
6.000000e+02, 1.098441e+05, 1.039685e+05, 1.849861e-08,  2.306925e-07, 3.351963e-06, 5.162615e-09, 0.000000e+00,  0.000000e+00, 9.087872e-33, 5.760648e-42, 6.720774e-05,  1.814967e-04   
1.200000e+03, 1.098426e+05, 1.039673e+05, 9.062745e-06,  9.945607e-06, 1.009614e-04, 9.169608e-07, 0.000000e+00,  0.000000e+00, 9.096619e-33, 5.224818e-41, 2.084848e-02,  3.629924e-04   
1.800000e+03, 1.098414e+05, 1.039667e+05, 1.559202e-05,  1.674509e-05, 2.009001e-04, 2.481752e-06, 0.000000e+00,  0.000000e+00, 1.581814e-32, 1.666657e-36, 1.012756e-01,  5.444902e-04   
2.400000e+03, 1.098406e+05, 1.039661e+05, 1.946337e-05,  2.115235e-05, 3.059480e-04, 3.998627e-06, 0.000000e+00,  0.000000e+00, 1.585906e-32, 1.667500e-36, 2.317183e-01,  7.259897e-04   
3.000000e+03, 1.098470e+05, 1.039707e+05, 3.995637e-05,  2.388513e-05, 3.967346e-04, 8.951352e-06, 0.000000e+00,  0.000000e+00, 1.622347e-32, 1.670259e-36, 3.855450e-01,  9.074654e-04   
3.600000e+03, 1.098462e+05, 1.039701e+05, 4.902735e-05,  2.995625e-05, 4.964247e-04, 1.185144e-05, 0.000000e+00,  0.000000e+00, 1.673842e-32, 1.672357e-36, 5.587927e-01,  1.088944e-03   
4.200000e+03, 1.098493e+05, 1.039722e+05, 8.687397e-05,  3.186727e-05, 5.712798e-04, 1.975931e-05, 0.000000e+00,  0.000000e+00, 1.882687e-32, 1.678841e-36, 6.940348e-01,  1.270381e-03   
4.800000e+03, 1.098389e+05, 1.039651e+05, 9.473907e-05,  3.248863e-05, 6.781348e-04, 2.089270e-05, 0.000000e+00,  0.000000e+00, 2.038057e-32, 1.680418e-36, 8.336382e-01,  1.451853e-03   
5.400000e+03, 1.098457e+05, 1.039697e+05, 1.092296e-04,  4.366548e-05, 7.666830e-04, 2.478911e-05, 0.000000e+00,  0.000000e+00, 2.383869e-32, 1.685562e-36, 9.661769e-01,  1.633319e-03   
6.000000e+03, 1.098507e+05, 1.039737e+05, 1.637135e-04,  4.514175e-05, 8.222124e-04, 3.468258e-05, 0.000000e+00,  0.000000e+00, 8.844037e-31, 1.698529e-36, 1.052685e+00,  1.814702e-03   
6.600000e+03, 1.098389e+05, 1.039652e+05, 1.742142e-04,  4.587564e-05, 9.303355e-04, 3.557915e-05, 0.000000e+00,  0.000000e+00, 1.780364e-30, 1.707450e-36, 1.147981e+00,  1.996152e-03   
7.200000e+03, 1.098390e+05, 1.039653e+05, 1.749542e-04,  4.659317e-05, 1.049691e-03, 3.498790e-05, 0.000000e+00,  0.000000e+00, 1.834253e-30, 1.749249e-36, 1.254502e+00,  2.177649e-03   
7.800000e+03, 1.098486e+05, 1.039727e+05, 2.130349e-04,  6.368403e-05, 1.108321e-03, 4.309718e-05, 0.000000e+00,  0.000000e+00, 7.826153e-29, 2.162731e-34, 1.361010e+00,  2.359066e-03   
8.400000e+03, 1.098442e+05, 1.039699e+05, 2.830663e-04,  6.431231e-05, 1.149641e-03, 5.292343e-05, 0.000000e+00,  0.000000e+00, 1.658556e-26, 1.759781e-33, 1.397714e+00,  2.631100e-03   
9.000000e+03, 1.098418e+05, 1.039674e+05, 2.851287e-04,  6.599036e-05, 1.272044e-03, 5.204349e-05, 0.000000e+00,  0.000000e+00, 1.618529e-26, 2.207708e-33, 1.459111e+00,  2.994078e-03   
9.600000e+03, 1.098530e+05, 1.039766e+05, 3.312764e-04,  8.737575e-05, 1.318298e-03, 5.909656e-05, 0.000000e+00,  0.000000e+00, 3.332242e-25, 7.922241e-33, 1.481774e+00,  3.356943e-03   
1.020000e+04, 1.098446e+05, 1.039691e+05, 4.207306e-04,  8.826993e-05, 1.339890e-03, 6.961008e-05, 0.000000e+00,  0.000000e+00, 1.079911e-23, 2.224341e-32, 1.468548e+00,  3.719623e-03   
1.080000e+04, 1.098447e+05, 1.039689e+05, 4.235562e-04,  9.020994e-05, 1.468990e-03, 6.857513e-05, 0.000000e+00,  0.000000e+00, 1.058173e-23, 2.625903e-32, 1.529685e+00,  4.082540e-03   
1.140000e+04, 1.098540e+05, 1.039768e+05, 4.551123e-04,  1.144226e-04, 1.532556e-03, 7.191928e-05, 0.000000e+00,  0.000000e+00, 5.709054e-23, 4.074710e-32, 1.585628e+00,  4.445355e-03   
1.200000e+04, 1.098631e+05, 1.039852e+05, 5.595791e-04,  1.162724e-04, 1.529544e-03, 8.254721e-05, 0.000000e+00,  0.000000e+00, 1.161232e-21, 7.108135e-32, 1.584225e+00,  4.807963e-03   
1.260000e+04, 1.098468e+05, 1.039707e+05, 5.864065e-04,  1.178276e-04, 1.626116e-03, 8.327907e-05, 0.000000e+00,  0.000000e+00, 1.961345e-21, 8.557853e-32, 1.610133e+00,  5.170664e-03   
1.320000e+04, 1.098631e+05, 1.039831e+05, 5.938730e-04,  1.309301e-04, 1.730696e-03, 8.310840e-05, 0.000000e+00,  0.000000e+00, 2.576198e-21, 1.065810e-31, 1.680518e+00,  5.533405e-03   
1.380000e+04, 1.098628e+05, 1.039817e+05, 6.900566e-04,  1.474549e-04, 1.711151e-03, 8.915215e-05, 0.000000e+00,  0.000000e+00, 3.742024e-20, 1.914802e-31, 1.680804e+00,  5.895971e-03   
1.440000e+04, 1.098540e+05, 1.039748e+05, 7.642130e-04,  1.479843e-04, 1.740735e-03, 9.101215e-05, 0.000000e+00,  0.000000e+00, 1.310827e-19, 2.797523e-31, 1.682656e+00,  6.258382e-03   
1.500000e+04, 1.098494e+05, 1.039701e+05, 7.677406e-04,  1.506581e-04, 1.869679e-03, 9.040559e-05, 0.000000e+00,  0.000000e+00, 1.280729e-19, 3.124866e-31, 1.750101e+00,  6.621103e-03   
1.560000e+04, 1.098700e+05, 1.039832e+05, 8.188150e-04,  1.805434e-04, 1.892556e-03, 9.196798e-05, 0.000000e+00,  0.000000e+00, 4.181789e-19, 4.672413e-31, 1.813868e+00,  6.983627e-03   
1.620000e+04, 1.098666e+05, 1.039795e+05, 9.388617e-04,  1.805966e-04, 1.864471e-03, 9.482660e-05, 0.000000e+00,  0.000000e+00, 4.494664e-17, 1.239369e-30, 1.850825e+00,  7.345875e-03   
1.680000e+04, 1.098469e+05, 1.039674e+05, 9.530651e-04,  1.818124e-04, 1.979559e-03, 9.497187e-05, 0.000000e+00,  0.000000e+00, 7.757618e-17, 1.571460e-30, 2.117032e+00,  7.708579e-03   
1.740000e+04, 1.098732e+05, 1.039815e+05, 9.691171e-04,  2.124836e-04, 2.054575e-03, 9.531028e-05, 0.000000e+00,  0.000000e+00, 4.837131e-16, 2.513901e-30, 2.320578e+00,  8.071161e-03   
1.800234e+04, 1.098312e+05, 1.039537e+05, 1.076014e-03,  2.143387e-04, 2.039717e-03, 9.903096e-05, 0.000000e+00,  0.000000e+00, 2.530003e-14, 4.660591e-30, 2.367343e+00,  8.433434e-03   
1.860000e+04, 1.098337e+05, 1.039569e+05, 1.061858e-03,  2.142977e-04, 2.065287e-03, 9.880205e-05, 0.000000e+00,  0.000000e+00, 1.959777e-14, 4.314323e-30, 2.347578e+00,  8.433683e-03   
1.920000e+04, 1.098332e+05, 1.039565e+05, 1.042003e-03,  2.142848e-04, 2.098689e-03, 9.862317e-05, 0.000000e+00,  0.000000e+00, 1.600654e-14, 4.072322e-30, 2.337846e+00,  8.433896e-03   
1.980000e+04, 1.098298e+05, 1.039536e+05, 1.011088e-03,  2.142605e-04, 2.146936e-03, 9.821807e-05, 0.000000e+00,  0.000000e+00, 1.193758e-14, 3.766293e-30, 2.295742e+00,  8.434141e-03   
2.040000e+04, 1.098157e+05, 1.039421e+05, 9.614061e-04,  1.962672e-04, 2.241820e-03, 9.688905e-05, 0.000000e+00,  0.000000e+00, 7.094915e-15, 3.254111e-30, 2.233266e+00,  8.434515e-03   
2.100000e+04, 1.098355e+05, 1.039577e+05, 9.526827e-04,  1.839883e-04, 2.276346e-03, 9.682071e-05, 0.000000e+00,  0.000000e+00, 6.209578e-15, 3.054265e-30, 2.174261e+00,  8.434725e-03   
2.160000e+04, 1.098400e+05, 1.039617e+05, 9.494803e-04,  1.805619e-04, 2.292747e-03, 9.705734e-05, 0.000000e+00,  0.000000e+00, 6.003899e-15, 3.000870e-30, 2.129308e+00,  8.434815e-03   
2.220000e+04, 1.098399e+05, 1.039617e+05, 9.449626e-04,  1.805081e-04, 2.307160e-03, 9.733733e-05, 0.000000e+00,  0.000000e+00, 5.878687e-15, 2.971222e-30, 2.058529e+00,  8.434895e-03   
2.280000e+04, 1.098397e+05, 1.039614e+05, 9.389337e-04,  1.805033e-04, 2.324138e-03, 9.763945e-05, 0.000000e+00,  0.000000e+00, 6.022218e-15, 2.934460e-30, 1.947662e+00,  8.434991e-03   
2.340000e+04, 1.098393e+05, 1.039611e+05, 9.318484e-04,  1.804980e-04, 2.342927e-03, 9.795858e-05, 0.000000e+00,  0.000000e+00, 2.218900e-14, 2.892119e-30, 1.845135e+00,  8.435100e-03   
2.400000e+04, 1.098388e+05, 1.039607e+05, 9.235270e-04,  1.804923e-04, 2.363592e-03, 9.831080e-05, 0.000000e+00,  0.000000e+00, 3.650920e-12, 2.838949e-30, 1.743272e+00,  8.435228e-03   
2.460000e+04, 1.098380e+05, 1.039599e+05, 9.137884e-04,  1.804854e-04, 2.386135e-03, 9.868563e-05, 0.000000e+00,  0.000000e+00, 4.234791e-11, 2.769590e-30, 1.654374e+00,  8.435376e-03   
2.520000e+04, 1.098371e+05, 1.039591e+05, 9.021005e-04,  1.804778e-04, 2.411188e-03, 9.908405e-05, 0.000000e+00,  0.000000e+00, 3.069176e-10, 2.683361e-30, 1.573309e+00,  8.435540e-03   
2.580000e+04, 1.098354e+05, 1.039575e+05, 8.872078e-04,  1.804679e-04, 2.440280e-03, 9.949990e-05, 0.000000e+00,  0.000000e+00, 1.472763e-09, 2.568032e-30, 1.497865e+00,  8.435737e-03   
2.640000e+04, 1.098370e+05, 1.039590e+05, 8.692131e-04,  1.804623e-04, 2.473343e-03, 9.990658e-05, 0.000000e+00,  0.000000e+00, 3.982310e-09, 2.443790e-30, 1.438202e+00,  8.435934e-03   
2.700000e+04, 1.098340e+05, 1.039564e+05, 8.393560e-04,  1.804450e-04, 2.521528e-03, 1.002377e-04, 0.000000e+00,  0.000000e+00, 2.303610e-08, 2.319103e-30, 1.373562e+00,  8.436117e-03   
2.760000e+04, 1.098261e+05, 1.039492e+05, 7.818901e-04,  1.787538e-04, 2.606578e-03, 1.004076e-04, 0.000000e+00,  0.000000e+00, 8.737887e-08, 2.087803e-30, 1.303351e+00,  8.436414e-03   
2.820000e+04, 1.098379e+05, 1.039597e+05, 7.658393e-04,  1.528162e-04, 2.669134e-03, 1.009714e-04, 0.000000e+00,  0.000000e+00, 1.938997e-07, 1.931859e-30, 1.285585e+00,  8.436667e-03   
2.880000e+04, 1.098373e+05, 1.039591e+05, 7.618209e-04,  1.477110e-04, 2.688547e-03, 1.019163e-04, 0.000000e+00,  0.000000e+00, 3.402388e-07, 1.870301e-30, 1.432117e+00,  8.436816e-03   
2.940000e+04, 1.098389e+05, 1.039606e+05, 7.555033e-04,  1.474123e-04, 2.704332e-03, 1.029163e-04, 0.000000e+00,  0.000000e+00, 5.572802e-07, 1.838580e-30, 1.520446e+00,  8.436931e-03   
3.000000e+04, 1.098384e+05, 1.039602e+05, 7.467364e-04,  1.474073e-04, 2.722182e-03, 1.040122e-04, 0.000000e+00,  0.000000e+00, 8.407800e-07, 1.802362e-30, 1.492945e+00,  8.437057e-03   
3.060000e+04, 1.098379e+05, 1.039597e+05, 7.361445e-04,  1.474021e-04, 2.741820e-03, 1.052121e-04, 0.000000e+00,  0.000000e+00, 1.168652e-06, 1.761664e-30, 1.435951e+00,  8.437187e-03   
3.120000e+04, 1.098376e+05, 1.039595e+05, 7.237295e-04,  1.473969e-04, 2.763418e-03, 1.065127e-04, 0.000000e+00,  0.000000e+00, 1.517043e-06, 1.714643e-30, 1.382528e+00,  8.437329e-03   
3.180000e+04, 1.098371e+05, 1.039590e+05, 7.074950e-04,  1.473905e-04, 2.789547e-03, 1.080041e-04, 0.000000e+00,  0.000000e+00, 1.900807e-06, 1.662633e-30, 1.319637e+00,  8.437477e-03   
3.240000e+04, 1.098357e+05, 1.039578e+05, 6.862213e-04,  1.473818e-04, 2.822006e-03, 1.097073e-04, 0.000000e+00,  0.000000e+00, 2.321340e-06, 1.599320e-30, 1.267611e+00,  8.437626e-03   
3.300000e+04, 1.098330e+05, 1.039553e+05, 6.525664e-04,  1.473683e-04, 2.870668e-03, 1.119008e-04, 0.000000e+00,  0.000000e+00, 2.805515e-06, 1.508181e-30, 1.214933e+00,  8.437801e-03   
3.360000e+04, 1.098237e+05, 1.039471e+05, 5.968410e-04,  1.395365e-04, 2.959934e-03, 1.154348e-04, 0.000000e+00,  0.000000e+00, 3.438932e-06, 1.369494e-30, 1.148221e+00,  8.438027e-03   
3.420000e+04, 1.098397e+05, 1.039617e+05, 5.833415e-04,  1.220402e-04, 3.008903e-03, 1.184966e-04, 0.000000e+00,  0.000000e+00, 4.027710e-06, 1.313817e-30, 1.120591e+00,  8.438151e-03   
3.480000e+04, 1.098396e+05, 1.039616e+05, 5.754012e-04,  1.162890e-04, 3.033523e-03, 1.211519e-04, 0.000000e+00,  0.000000e+00, 4.615614e-06, 1.295808e-30, 1.215252e+00,  8.438214e-03   
3.540000e+04, 1.098392e+05, 1.039614e+05, 5.637471e-04,  1.150668e-04, 3.054641e-03, 1.239871e-04, 0.000000e+00,  0.000000e+00, 5.225451e-06, 1.279855e-30, 1.309813e+00,  8.438288e-03   
3.600000e+04, 1.098386e+05, 1.039609e+05, 5.461678e-04,  1.150615e-04, 3.080963e-03, 1.274365e-04, 0.000000e+00,  0.000000e+00, 5.853128e-06, 1.257372e-30, 1.293847e+00,  8.438374e-03   
3.660000e+04, 1.098376e+05, 1.039601e+05, 5.206489e-04,  1.150546e-04, 3.117620e-03, 1.317472e-04, 0.000000e+00,  0.000000e+00, 6.490520e-06, 1.225117e-30, 1.260158e+00,  8.438467e-03   
3.720000e+04, 1.098325e+05, 1.039560e+05, 4.615265e-04,  1.150384e-04, 3.199292e-03, 1.393331e-04, 0.000000e+00,  0.000000e+00, 7.142996e-06, 1.146763e-30, 1.205697e+00,  8.438611e-03   
3.780000e+04, 1.098397e+05, 1.039622e+05, 4.182370e-04,  9.429776e-05, 3.287581e-03, 1.480509e-04, 0.000000e+00,  0.000000e+00, 7.779296e-06, 1.066201e-30, 1.162958e+00,  8.438766e-03   
3.840000e+04, 1.098388e+05, 1.039617e+05, 4.094867e-04,  8.647295e-05, 3.311957e-03, 1.531508e-04, 0.000000e+00,  0.000000e+00, 8.307166e-06, 1.052650e-30, 1.183751e+00,  8.438818e-03   
3.900000e+04, 1.098389e+05, 1.039619e+05, 3.972865e-04,  8.507214e-05, 3.332202e-03, 1.582922e-04, 0.000000e+00,  0.000000e+00, 8.834576e-06, 1.043328e-30, 1.248800e+00,  8.438878e-03   
3.960000e+04, 1.098377e+05, 1.039610e+05, 3.790676e-04,  8.459514e-05, 3.359331e-03, 1.643313e-04, 0.000000e+00,  0.000000e+00, 9.349083e-06, 1.027657e-30, 1.263958e+00,  8.438949e-03   
4.020000e+04, 1.098356e+05, 1.039596e+05, 3.524170e-04,  8.415176e-05, 3.397935e-03, 1.716773e-04, 0.000000e+00,  0.000000e+00, 9.848159e-06, 1.002109e-30, 1.265460e+00,  8.439027e-03   
4.080000e+04, 1.098288e+05, 1.039549e+05, 2.984394e-04,  8.391190e-05, 3.473676e-03, 1.831270e-04, 0.000000e+00,  0.000000e+00, 1.030952e-05, 9.452801e-31, 1.238435e+00,  8.439139e-03   
4.140000e+04, 1.098380e+05, 1.039620e+05, 2.740015e-04,  6.437865e-05, 3.535564e-03, 1.939382e-04, 0.000000e+00,  0.000000e+00, 1.072234e-05, 9.029551e-31, 1.209691e+00,  8.439247e-03   
4.200000e+04, 1.098372e+05, 1.039616e+05, 2.618099e-04,  5.949021e-05, 3.560709e-03, 2.013731e-04, 0.000000e+00,  0.000000e+00, 1.110928e-05, 8.918614e-31, 1.224463e+00,  8.439307e-03   
4.260000e+04, 1.098357e+05, 1.039608e+05, 2.429331e-04,  5.796775e-05, 3.590454e-03, 2.096330e-04, 0.000000e+00,  0.000000e+00, 1.147574e-05, 8.773807e-31, 1.277004e+00,  8.439376e-03   
4.320000e+04, 1.098314e+05, 1.039580e+05, 2.056041e-04,  5.743635e-05, 3.644326e-03, 2.211758e-04, 0.000000e+00,  0.000000e+00, 1.178717e-05, 8.450803e-31, 1.294705e+00,  8.439465e-03   
4.380000e+04, 1.098366e+05, 1.039617e+05, 1.630596e-04,  4.252247e-05, 3.725244e-03, 2.366961e-04, 0.000000e+00,  0.000000e+00, 1.202894e-05, 7.946394e-31, 1.283069e+00,  8.439576e-03   
4.440000e+04, 1.098368e+05, 1.039618e+05, 1.516708e-04,  3.592787e-05, 3.751668e-03, 2.457044e-04, 0.000000e+00,  0.000000e+00, 1.229510e-05, 7.843893e-31, 1.281292e+00,  8.439629e-03   
4.500000e+04, 1.098359e+05, 1.039612e+05, 1.334655e-04,  3.535879e-05, 3.779158e-03, 2.551634e-04, 0.000000e+00,  0.000000e+00, 1.254316e-05, 7.736320e-31, 1.296722e+00,  8.439687e-03   
4.560000e+04, 1.098305e+05, 1.039574e+05, 9.457075e-05,  3.535656e-05, 3.834517e-03, 2.688985e-04, 0.000000e+00,  0.000000e+00, 1.271752e-05, 7.447769e-31, 1.298960e+00,  8.439758e-03   
4.620000e+04, 1.098367e+05, 1.039617e+05, 7.617540e-05,  2.035988e-05, 3.882114e-03, 2.818842e-04, 0.000000e+00,  0.000000e+00, 1.287569e-05, 7.218335e-31, 1.292073e+00,  8.439817e-03   
4.680000e+04, 1.098371e+05, 1.039619e+05, 6.395745e-05,  1.858551e-05, 3.902734e-03, 2.910821e-04, 0.000000e+00,  0.000000e+00, 1.308145e-05, 7.162756e-31, 1.288954e+00,  8.439853e-03   
4.740000e+04, 1.098332e+05, 1.039592e+05, 3.513335e-05,  1.858470e-05, 3.943946e-03, 3.036261e-04, 0.000000e+00,  0.000000e+00, 1.322151e-05, 6.981566e-31, 1.275347e+00,  8.439896e-03   
4.800000e+04, 1.098378e+05, 1.039624e+05, 2.479849e-05,  8.483182e-06, 3.973465e-03, 3.145295e-04, 0.000000e+00,  0.000000e+00, 1.338474e-05, 6.873760e-31, 1.265042e+00,  8.439924e-03   
4.860000e+04, 1.098378e+05, 1.039624e+05, 1.578528e-05,  7.108150e-06, 3.989001e-03, 3.233422e-04, 0.000000e+00,  0.000000e+00, 1.358459e-05, 6.850613e-31, 1.246813e+00,  8.439943e-03   
4.920000e+04, 1.098381e+05, 1.039626e+05, 3.330543e-06,  3.128747e-06, 4.012981e-03, 3.335625e-04, 0.000000e+00,  0.000000e+00, 1.375015e-05, 6.793748e-31, 1.224788e+00,  8.439957e-03   
4.980000e+04, 1.098395e+05, 1.039636e+05, 1.636404e-06,  9.164130e-07, 4.019480e-03, 3.411107e-04, 0.000000e+00,  0.000000e+00, 1.397853e-05, 6.904306e-31, 1.205201e+00,  8.439964e-03   
5.040000e+04, 1.098395e+05, 1.039636e+05, 0.000000e+00,  1.229119e-07, 4.023960e-03, 3.482748e-04, 0.000000e+00,  0.000000e+00, 1.421636e-05, 7.154408e-31, 1.177928e+00,  8.439969e-03   
5.100000e+04, 1.098400e+05, 1.039639e+05, 0.000000e+00,  0.000000e+00, 4.025279e-03, 3.548663e-04, 0.000000e+00,  0.000000e+00, 1.446721e-05, 7.752301e-31, 1.413467e+00,  8.439972e-03   
5.160000e+04, 1.098400e+05, 1.039639e+05, 0.000000e+00,  0.000000e+00, 4.026486e-03, 3.613875e-04, 0.000000e+00,  0.000000e+00, 1.471804e-05, 8.551562e-31, 1.395572e+00,  8.439976e-03   
5.220000e+04, 1.098400e+05, 1.039639e+05, 0.000000e+00,  0.000000e+00, 4.027755e-03, 3.678774e-04, 0.000000e+00,  0.000000e+00, 1.496709e-05, 9.532671e-31, 1.355545e+00,  8.439979e-03   
5.280000e+04, 1.098400e+05, 1.039639e+05, 0.000000e+00,  0.000000e+00, 4.029092e-03, 3.743353e-04, 0.000000e+00,  0.000000e+00, 1.521338e-05, 1.068700e-30, 1.312985e+00,  8.439983e-03   
5.340000e+04, 1.098400e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.030494e-03, 3.807582e-04, 0.000000e+00,  0.000000e+00, 1.545664e-05, 1.200637e-30, 1.272944e+00,  8.439987e-03   
5.400000e+04, 1.098400e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.031961e-03, 3.871434e-04, 0.000000e+00,  0.000000e+00, 1.569608e-05, 1.348299e-30, 1.235365e+00,  8.439990e-03   
5.460000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.033491e-03, 3.934881e-04, 0.000000e+00,  0.000000e+00, 1.593116e-05, 1.510953e-30, 1.200344e+00,  8.439994e-03   
5.520000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.035081e-03, 3.997898e-04, 0.000000e+00,  0.000000e+00, 1.616149e-05, 1.696945e-30, 1.165896e+00,  8.439998e-03   
5.580000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.036728e-03, 4.060460e-04, 0.000000e+00,  0.000000e+00, 1.638685e-05, 1.889766e-30, 1.133126e+00,  8.440001e-03   
5.640000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.038426e-03, 4.122543e-04, 0.000000e+00,  0.000000e+00, 1.660711e-05, 2.093999e-30, 1.100064e+00,  8.440005e-03   
5.700000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.040172e-03, 4.184125e-04, 0.000000e+00,  0.000000e+00, 1.682221e-05, 2.310835e-30, 1.066907e+00,  8.440008e-03   
5.760000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.041960e-03, 4.245184e-04, 0.000000e+00,  0.000000e+00, 1.703248e-05, 2.540972e-30, 1.036299e+00,  8.440012e-03   
5.820000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.043786e-03, 4.305698e-04, 0.000000e+00,  0.000000e+00, 1.723953e-05, 2.785659e-30, 1.008208e+00,  8.440016e-03   
5.880000e+04, 1.098401e+05, 1.039640e+05, 0.000000e+00,  0.000000e+00, 4.045645e-03, 4.365650e-04, 0.000000e+00,  0.000000e+00, 1.744330e-05, 3.057435e-30, 9.824471e-01,  8.440019e-03   
5.940000e+04, 1.098401e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.047532e-03, 4.425023e-04, 0.000000e+00,  0.000000e+00, 1.764370e-05, 3.345999e-30, 9.587214e-01,  8.440023e-03   
6.000000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.049441e-03, 4.483801e-04, 0.000000e+00,  0.000000e+00, 1.784065e-05, 3.675155e-30, 9.353756e-01,  8.440027e-03   
6.060000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.051370e-03, 4.541972e-04, 0.000000e+00,  0.000000e+00, 1.803415e-05, 4.073749e-30, 9.110363e-01,  8.440030e-03   
6.120000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.053312e-03, 4.599525e-04, 0.000000e+00,  0.000000e+00, 1.822423e-05, 4.593338e-30, 8.886801e-01,  8.440034e-03   
6.180000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.055263e-03, 4.656450e-04, 0.000000e+00,  0.000000e+00, 1.841093e-05, 5.327365e-30, 8.681510e-01,  8.440037e-03   
6.240000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.057221e-03, 4.712740e-04, 0.000000e+00,  0.000000e+00, 1.859427e-05, 6.437299e-30, 8.494163e-01,  8.440041e-03   
6.300000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.059180e-03, 4.768389e-04, 0.000000e+00,  0.000000e+00, 1.877409e-05, 8.196741e-30, 8.322183e-01,  8.440045e-03   
6.360000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.061138e-03, 4.823391e-04, 0.000000e+00,  0.000000e+00, 1.895053e-05, 1.105932e-29, 8.161798e-01,  8.440048e-03   
6.420000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.063091e-03, 4.877745e-04, 0.000000e+00,  0.000000e+00, 1.912576e-05, 1.576282e-29, 8.011728e-01,  8.440052e-03   
6.480000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.065035e-03, 4.931449e-04, 0.000000e+00,  0.000000e+00, 1.929988e-05, 2.348248e-29, 7.869800e-01,  8.440056e-03   
6.540000e+04, 1.098402e+05, 1.039641e+05, 0.000000e+00,  0.000000e+00, 4.066968e-03, 4.984501e-04, 0.000000e+00,  0.000000e+00, 1.947273e-05, 3.606233e-29, 7.737348e-01,  8.440059e-03   
6.600000e+04, 1.098402e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.068888e-03, 5.036902e-04, 0.000000e+00,  0.000000e+00, 1.964424e-05, 5.634465e-29, 7.613088e-01,  8.440063e-03   
6.660000e+04, 1.098402e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.070791e-03, 5.088655e-04, 0.000000e+00,  0.000000e+00, 1.981427e-05, 8.864337e-29, 7.496813e-01,  8.440067e-03   
6.720000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.072674e-03, 5.139761e-04, 0.000000e+00,  0.000000e+00, 1.998332e-05, 1.394103e-28, 7.387000e-01,  8.440070e-03   
6.780000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.074536e-03, 5.190224e-04, 0.000000e+00,  0.000000e+00, 2.015182e-05, 2.181599e-28, 7.285234e-01,  8.440074e-03   
6.840000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.076374e-03, 5.240048e-04, 0.000000e+00,  0.000000e+00, 2.031974e-05, 3.387382e-28, 7.191175e-01,  8.440077e-03   
6.900000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.078184e-03, 5.289238e-04, 0.000000e+00,  0.000000e+00, 2.048694e-05, 5.210378e-28, 7.104777e-01,  8.440081e-03   
6.960000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.079965e-03, 5.337799e-04, 0.000000e+00,  0.000000e+00, 2.065325e-05, 7.932961e-28, 7.024766e-01,  8.440085e-03   
7.020000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.081713e-03, 5.385736e-04, 0.000000e+00,  0.000000e+00, 2.081927e-05, 1.195136e-27, 6.950281e-01,  8.440088e-03   
7.080000e+04, 1.098403e+05, 1.039642e+05, 0.000000e+00,  0.000000e+00, 4.083427e-03, 5.433056e-04, 0.000000e+00,  0.000000e+00, 2.098474e-05, 1.781537e-27, 6.882897e-01,  8.440092e-03   
